source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
1,4,2,1,0.9794,42,0.0017605633802816902,0.9782289904117315
1,4,2,2,0.9794,154,0.9806338028169014,0.9755217146080091
1,4,2,3,0.9794,158,0.9823943661971831,0.9759729272419628
1,4,2,4,0.9794,45,0.0017605633802816902,0.9785673998871969
2,4,2,0,0.9794,415,0.9806201550387597,0.9461418376449598
2,4,2,1,0.9794,21,0.001937984496124031,0.9807091882247992
2,4,2,2,0.9794,43,0.001937984496124031,0.9805976806422837
2,4,2,3,0.9794,45,0.001937984496124031,0.9807091882247992
2,4,2,4,0.9794,52,0.001937984496124031,0.980486173059768
3,4,2,0,0.9794,75,0.0019801980198019802,0.9802002224694104
3,4,2,1,0.9794,393,0.9801980198019802,0.9272525027808677
3,4,2,2,0.9794,74,0.0019801980198019802,0.9805339265850945
3,4,2,3,0.9794,73,0.0019801980198019802,0.9805339265850945
3,4,2,4,0.9794,340,0.9801980198019802,0.9462736373748609
5,4,2,0,0.9794,53,0.006726457399103139,0.9815546772068511
5,4,2,1,0.9794,20,0.002242152466367713,0.98177426438296
5,4,2,2,0.9794,55,0.006726457399103139,0.9816644707949056
5,4,2,3,0.9794,20,0.002242152466367713,0.98177426438296
5,4,2,4,0.9794,407,0.9798206278026906,0.9214975845410628
6,4,2,0,0.9794,326,0.9749478079331941,0.9674850696748507
6,4,2,1,0.9794,333,0.9812108559498957,0.9659367396593674
6,4,2,2,0.9794,20,0.0020876826722338203,0.9804246848042468
6,4,2,3,0.9794,323,0.9812108559498957,0.9674850696748507
6,4,2,4,0.9794,304,0.9812108559498957,0.96914399469144
7,4,2,0,0.9794,335,0.9785992217898832,0.9322336156932679
7,4,2,1,0.9794,45,0.005836575875486381,0.9806063308069549
7,4,2,2,0.9794,23,0.0019455252918287938,0.9808292465448061
7,4,2,3,0.9794,305,0.980544747081712,0.9480606330806955
7,4,2,4,0.9794,29,0.0038910505836575876,0.9808292465448061
8,4,2,0,0.9794,339,0.9794661190965093,0.9481497894970087
8,4,2,1,0.9794,335,0.9794661190965093,0.9497008641701751
8,4,2,2,0.9794,20,0.002053388090349076,0.9818302681143364
8,4,2,3,0.9794,20,0.004106776180698152,0.9818302681143364
8,4,2,4,0.9794,25,0.008213552361396304,0.9819410591624197
9,4,2,0,0.9794,241,0.9801980198019802,0.9694138583027472
9,4,2,1,0.9794,233,0.9762376237623762,0.9703036369703036
9,4,2,2,0.9794,237,0.9801980198019802,0.9698587476365255
9,4,2,3,0.9794,226,0.9801980198019802,0.9711934156378601
9,4,2,4,0.9794,209,0.9801980198019802,0.9737515293070849
0,5,2,0,0.9794,20,0.004081632653061225,0.9793791574279379
